,REPDATE,EVENT_ID,ENAME,ITYPE,DPRIORITY,ACTIVE,ACRES,PERSONNEL,LOCATE,EDAMAGE,ECOSTS,F_CONTAIN,CDATE,LATDEG,LATMIN,LONGDEG,LONGMIN,TEAMTYPE,TEAMNAME,GPRIORITY,CAUSE,STARTDATE,NEWACRES,NARRATIVE,UN_UNITID,UN_USTATE,SEQ_NUM,CY,HOUR,START_YEAR,FIRE_EVENT_ID,POO_LATITUDE,POO_LONGITUDE,AREA_MEASUREMENT,IMT_MGMT_ORG_DESC,INCTYP_IDENTIFIER,POO_STATE_NAME,INCIDENT_ID,COMPLEX_NAME,INCIDENT_NAME_CORRECTED,INCIDENT_NUMBER_CORRECTED,DISCOVERY_DATE_CORRECTED
215,1999-04-29,MN-MNS-,JUNEBERRY,WF,,N,1500.0,4.0,Roseau,,,100.0,4/29/99,0.0,0.0,0.0,0.0,,,,H,1999-04-28,0,wildfire,MNS,MN,1,1999,0.0,1999.0,MN-MNS-|1999|1,0.0,-0.0,Acres,,9851,MINNESOTA,,,,,
15527,2002-05-10,FL-FLS-D6372,GATOR HOLE,WF,20,N,258.0,45.0,,,,100.0,05/10/2002,30.0,31.0,82.0,41.0,3,Mark Crow,,L,2002-04-20,0,"original fire start was 04/02/02, lightning strike, contained on 4/20/02.  mopup continued until the fire reburned on 5/1/02 burning another 70-80 acres. this fire jumped us hwy 441. district totally committed to suppression.",FLS,FL,1,2002,0.0,2002.0,FL-FLS-D6372|2002|1,30.516666666666666,-82.68333333333334,Acres,Type 3 Team,9851,FLORIDA,,,,,
15528,2002-05-10,AZ-NAO-085,TOADLENA 1,WF,,N,766.0,274.0,"3 miles West of Toadlena, NM",,839454.0,100.0,05/10/2002,36.0,17.0,109.0,3.0,1,Larry Humphrey,1.0,H,2002-05-05,0,the anticipated wind event arrived over the fire. winds over the fire were in excess of 50 nmph. fire lines held throughout the day. the fire was contained at 1800.,NAO,AZ,1,2002,0.0,2002.0,AZ-NAO-085|2002|1,36.28333333333333,-109.05,Acres,Type 1 Team,9851,ARIZONA,,,,,
15529,2002-05-10,CA-FKU-005607,TIVY,WF,,N,680.0,127.0,Piedra & Trimmer Springs,,200000.0,80.0,05/10/2002,36.0,46.0,119.0,23.0,,K. Pennington,,U,2002-05-09,0,essential services from allied agency aircrafr ie: chp helicopter 40 allowed rapid assessment of fire condition. release of ia engines has started with final release of equipment after feeding this date at 1800.  mop-up,FKU,CA,1,2002,0.0,2002.0,CA-FKU-005607|2002|1,36.766666666666666,-119.38333333333334,Acres,,9851,CALIFORNIA,,,,,
15531,2002-05-10,FL-FLS-D16317,ROSEMARY,WF,,N,220.0,3.0,Highlands,,,100.0,5/10/2002,27.0,22.0,81.0,26.0,,Tim Elder,,U,2002-04-10,0,fire still being montiored - per division of forestry,FLS,FL,1,2002,0.0,2002.0,FL-FLS-D16317|2002|1,27.366666666666667,-81.43333333333334,Acres,,9851,FLORIDA,,,,,
15532,2002-05-10,FL-FLS-D18105,DEERFLY FIRE,WF,,N,100.0,8.0,Florida City,,,100.0,05/10/2002,25.0,24.0,80.0,27.0,,Lewis,,U,2002-04-21,0,this fire is still 100 acres but at 95% containment now.  winds continue to be a problem.  there is,FLS,FL,1,2002,0.0,2002.0,FL-FLS-D18105|2002|1,25.4,-80.45,Acres,,9851,FLORIDA,,,,,
15533,2002-05-10,GA-OKR-02004,BLACKJACK BAY COMPLEX,WF,10,N,58300.0,178.0,Okefenokee NWR,,500000.0,0.0,,30.0,41.0,82.0,23.0,3,Tom Zimmerman,,L,2002-05-01,0,"a unified command meeting made up of representatives of the greater okefenokee association of landowners (goal) occurred this afternoon to begin working out the details of an action plan that when completed will identify decision thresholds for management actions to hold the fire in the swamp on the south end.  current fire sizes are:  bay creek 8200 acres; blackjack 02 44,500 acres; number one island 5600.  fire costs include updated state cooperator costs.  smoke continues to be a concern for inhabitants in proximity to the fire area.   incident information officers are advising citizens of projected smoke impacts in advance based on predicted wind direction.  between the bay creek and blackjack fires, two and a half miles of swamp defensive line has been successfully held and burned.  spot fires are being experienced on the blackjack fire but have been successfully detected and suppressed at less than one acre.  a unified command meeting today was conducted to continue the active in",OKR,GA,1,2002,0.0,2002.0,GA-OKR-02004|2002|1,30.683333333333334,-82.38333333333334,Acres,Type 3 Team,9851,GEORGIA,,,,,
15534,2002-05-10,NM-LNF-020,PENASCO,WF,,N,15024.0,175.0,Southeast of Cloudcroft,,6650000.0,100.0,05/08/2002,32.0,50.0,105.0,37.0,1,Bateman,1.0,H,2002-04-30,0,change in size is due to final mapping corrections.  rehab and demobe. the type i team transitions the fire to the type iii team at 1800 hours today.,LNF,NM,1,2002,0.0,2002.0,NM-LNF-020|2002|1,32.833333333333336,-105.61666666666666,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15535,2002-05-10,NM-SNF-065,DALTON,WF,10,N,804.0,336.0,10 MILES NORTH OF PECOS NEW MEXICO,,2400000.0,90.0,05/11/2002,35.0,40.0,105.0,40.0,1,Aaron Gelobter,2.0,H,2002-05-06,0,the fire did not change in size today  fairly strong winds were experienced today. the containment lines continue to hold. demobilization continues at a steady pace.,SNF,NM,1,2002,0.0,2002.0,NM-SNF-065|2002|1,35.666666666666664,-105.66666666666667,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15538,2002-05-11,AZ-NAO-085,TOADLENA 1,WF,,N,766.0,158.0,"3 miles West of Toadlena, NM",,942750.0,100.0,05/10/2002,36.0,17.0,109.0,3.0,1,Larry Humphrey,1.0,H,2002-05-05,0,rehabilitation of fire line was completed. the fire was turned back to the host agency today at 1800.,NAO,AZ,1,2002,0.0,2002.0,AZ-NAO-085|2002|1,36.28333333333333,-109.05,Acres,Type 1 Team,9851,ARIZONA,,,,,
15539,2002-05-11,CA-ANF-1354,BOUQUET,WF,,N,1000.0,428.0,5 MILES N/O SAUGUS,,,25.0,,34.0,34.0,118.0,23.0,3,SCHMIDT,,U,2002-05-11,0,numerous cabins have been evacuated in bouquet canyon. there is fire on the and west side of bouquet canyon. fire contiinues to burn south towards suagus.,ANF,CA,1,2002,0.0,2002.0,CA-ANF-1354|2002|1,34.56666666666667,-118.38333333333334,Acres,Type 3 Team,9851,CALIFORNIA,,,,,
15540,2002-05-11,CA-FKU-005607,TIVY,WF,,N,600.0,11.0,Piedra & Trimmer Springs,,210000.0,100.0,05/10/2002,36.0,46.0,119.0,23.0,,K. Pennington,,U,2002-05-09,0,all equipment released from incident.  mop-up,FKU,CA,1,2002,0.0,2002.0,CA-FKU-005607|2002|1,36.766666666666666,-119.38333333333334,Acres,,9851,CALIFORNIA,,,,,
15541,2002-05-11,CA-SLU-002271,SUNBURST,WF,,N,100.0,4.0,"Hwy 41 E X Yosemite Pl., NE of Creston",,,100.0,05/10/2002,35.0,34.0,120.0,28.0,,Jim Rutledge,,U,2002-05-10,0,fire will be gps to provide an accurate fire size.   fire controlled,SLU,CA,1,2002,0.0,2002.0,CA-SLU-002271|2002|1,35.56666666666667,-120.46666666666667,Acres,,9851,CALIFORNIA,,,,,
15543,2002-05-11,FL-FLS-D16-408,SQUIRREL,WF,,N,101.0,23.0,,,,100.0,,27.0,1.0,81.0,22.0,,Tim Elder,,H,2002-05-10,0,"estimated loss of timber value @ $350.00 acreestimated savings includes 5000 acres of managed timber, and assorted harvesting equipmentforestry had 3.1 hrs in flight and made 38 drops05/11/2002 forestry 34 flew fire advised smokes in the black.",FLS,FL,1,2002,0.0,2002.0,FL-FLS-D16-408|2002|1,27.016666666666666,-81.36666666666666,Acres,,9851,FLORIDA,,,,,
15544,2002-05-11,FL-FNF-02018,LITTLE SUWANNE,WF,30,N,150.0,21.0,Sandlin Bay,,,95.0,05/10/2002,30.0,34.0,82.0,35.0,3,William Foster,,L,2002-05-01,0,patrol and mop-up continues.  jackson hotshots are assigned.  patrol - mop-up continues/ jackson hotshots,FNF,FL,1,2002,0.0,2002.0,FL-FNF-02018|2002|1,30.566666666666666,-82.58333333333333,Acres,Type 3 Team,9851,FLORIDA,,,,,
15545,2002-05-11,GA-OKR-02004,BLACKJACK BAY COMPLEX,WF,10,N,62200.0,183.0,Okefenokee NWR,,658000.0,0.0,,30.0,41.0,82.0,23.0,3,Tom Zimmerman,,L,2002-05-01,0,"a unified command meeting occurred again this afternoon to begin working out the details of decision thresholds for management actions to hold the fire in the swamp on the south end.  current fire sizes are:  bay creek 9600 acres; blackjack 02 47,000 acres; number one island 5600.  fire costs include updated state cooperator costs.  smoke continues to be a concern for inhabitants in proximity to the fire area.   incident information officers are advising citizens of projected smoke impacts in advance based on predicted wind direction.  between the bay creek and blackjack fires, two and a half miles of swamp defensive line has been successfully held and burned.  spot fires are being experienced on the blackjack fire but have been successfully detected and suppressed at less than one acre.  a unified command meeting was conducted again today to continue the active interagency support this fire effort is receiving and to formalize management actions to hold the fire to swamp during a pred",OKR,GA,1,2002,0.0,2002.0,GA-OKR-02004|2002|1,30.683333333333334,-82.38333333333334,Acres,Type 3 Team,9851,GEORGIA,,,,,
15546,2002-05-11,NM-LNF-020,PENASCO,WF,,N,15024.0,141.0,Southeast of Cloudcroft,,,,05/08/2002,32.0,50.0,105.0,37.0,3,Marquez,1.0,H,2002-04-30,0,change in size is due to final mapping corrections.  type iii team on it today.  high winds continue in the district.,LNF,NM,1,2002,0.0,2002.0,NM-LNF-020|2002|1,32.833333333333336,-105.61666666666666,Acres,Type 3 Team,9851,NEW MEXICO,,,,,
15547,2002-05-11,NM-SNF-065,DALTON,WF,10,N,804.0,261.0,10 MILES NORTH OF PECOS NEW MEXICO,,2600000.0,100.0,05/11/2002,35.0,40.0,105.0,40.0,1,Aaron Gelobter,2.0,H,2002-05-06,0,the fire did not change in size today  strong winds were experienced again today. the containment lines continue to hold. demobilization continues at a steady pace.,SNF,NM,1,2002,0.0,2002.0,NM-SNF-065|2002|1,35.666666666666664,-105.66666666666667,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15548,2002-05-12,CA-ANF-1354,BOUQUET,WF,,N,3890.0,812.0,5 MILES N/O SAUGUS,,334911.0,60.0,05/14/2002,34.0,34.0,118.0,23.0,2,WALKER,,U,2002-05-11,0,major electrical transmission lines in adjacent canyons.  numerous cabins have been evacuated in bouquet canyon.  there is still fire on the east and west side of bouquet canyon.  fire continues to burn south towards saugus.,ANF,CA,1,2002,0.0,2002.0,CA-ANF-1354|2002|1,34.56666666666667,-118.38333333333334,Acres,Type 2 Team,9851,CALIFORNIA,,,,,
15549,2002-05-12,FL-FNF-02018,LITTLE SUWANNE,WF,30,N,150.0,21.0,Sandlin Bay,,,100.0,05/12/2002,30.0,34.0,82.0,35.0,3,William Foster,,L,2002-05-01,0,nan,FNF,FL,1,2002,0.0,2002.0,FL-FNF-02018|2002|1,30.566666666666666,-82.58333333333333,Acres,Type 3 Team,9851,FLORIDA,,,,,
15551,2002-05-12,NM-SNF-065,DALTON,WF,10,N,804.0,187.0,10 MILES NORTH OF PECOS NEW MEXICO,,2720000.0,100.0,05/11/2002,35.0,40.0,105.0,40.0,3,Jim Bedlion,2.0,H,2002-05-06,0,the fire did not change in size today  strong winds were experienced again today. cooler temperatures and higher humidity. the containment lines continue to hold. demobilization continues at a steady pace.,SNF,NM,1,2002,0.0,2002.0,NM-SNF-065|2002|1,35.666666666666664,-105.66666666666667,Acres,Type 3 Team,9851,NEW MEXICO,,,,,
15553,2002-05-13,AZ-CNF-141,GARDNER 2,WF,,N,540.0,167.0,"5-6 MILES NW OF SONOITA, AZ",,,80.0,5/13/02,31.0,43.0,110.0,43.0,3,SOUTH/LYMAN,,U,2002-05-13,0,nan,CNF,AZ,1,2002,0.0,2002.0,AZ-CNF-141|2002|1,31.716666666666665,-110.71666666666667,Acres,Type 3 Team,9851,ARIZONA,,,,,
15554,2002-05-13,AZ-NAO-085,TOADLENA 1,WF,,N,740.0,158.0,"3 miles West of Toadlena, NM",,,100.0,05/10/2002,36.0,17.0,109.0,3.0,3,Dennis Teller,1.0,H,2002-05-05,0,continue mop up 300 feet perimeter of th fire. resources are being demob.,NAO,AZ,1,2002,0.0,2002.0,AZ-NAO-085|2002|1,36.28333333333333,-109.05,Acres,Type 3 Team,9851,ARIZONA,,,,,
15555,2002-05-13,CA-ANF-1354,BOUQUET,WF,,N,4977.0,921.0,5 MILES N/O SAUGUS,,1487424.0,80.0,05/14/2002,34.0,34.0,118.0,23.0,2,WALKER,,U,2002-05-11,0,major electrical transmission lines are being repaired.  residential cabins in bouquet canyon were reoccupied today.,ANF,CA,1,2002,0.0,2002.0,CA-ANF-1354|2002|1,34.56666666666667,-118.38333333333334,Acres,Type 2 Team,9851,CALIFORNIA,,,,,
15557,2002-05-13,CA-ORC-  27999,ANTONIO,WF,,N,500.0,598.0,Rancho Santa Margarita,,,30.0,05/14/2002,33.0,35.0,117.0,37.0,,PIERCE,,U,2002-05-13,0,see #40  toll road 241/oso to antonio,ORC,CA,1,2002,0.0,2002.0,CA-ORC-  27999|2002|1,33.583333333333336,-117.61666666666666,Acres,,9851,CALIFORNIA,,,,,
15559,2002-05-13,FL-FLS-D18105,DEERFLY FIRE,WF,,N,101.0,2.0,Florida City,,,100.0,05/12/2002,25.0,24.0,80.0,27.0,,Lewis,,U,2002-04-21,0,this fire is still smoldering; was checked today and still,FLS,FL,1,2002,0.0,2002.0,FL-FLS-D18105|2002|1,25.4,-80.45,Acres,,9851,FLORIDA,,,,,
15560,2002-05-13,FL-FLS-D18-155,REC AREA COMMAND,WF,,N,3000.0,2.0,Miccosukee Reservation BIA,,,0.0,,80.0,44.0,26.0,9.0,,Phillip Huges,,H,2002-05-11,0,"this fire is still growing, now at 3000 acres.  units have been out there periodically throughout the day but have been pulled for other fires.  miccosukee has been on scene all day and continue to update us when we are away from the scene.  crews will be back on scene in a.m. nothing in danger in conservation area.  jamie from miccosukee updated us at 2000 and said they got some rain and fire was heading to the willows which is good.",FLS,FL,1,2002,0.0,2002.0,FL-FLS-D18-155|2002|1,80.73333333333333,-26.15,Acres,,9851,FLORIDA,,,,,
15561,2002-05-13,GA-OKR-02004,BLACKJACK BAY COMPLEX,WF,,N,72126.0,219.0,Okefenokee NWR,,1005000.0,0.0,,30.0,41.0,82.0,23.0,3,Tom Zimmerman,,L,2002-05-01,0,"the georgia forestry commission and florida division of forestry have completed the following:  2000 acres of plantations have been stripped, spot fires from the bay creek fire in plantations have successfully been held to less than five acres, spot fires in plantations from the blackjack fire have been successfully held toless than 15 acres.  in addition, 5.66 miles of blackline have been successfully burned and are being mopped up on the bay creek fire.  60 miles of the swamp edge break have been completed with plowline and plantation stripping.  a total of 70% of the swamp edge break has received treatment designed to hold the fires to the swamp proper.  the fumt is assisting unified command with short and long term planning, aviation resource management and mapping support.  current fire sizes are:  bay creek 11,095 acres; blackjack 02 55,198 acres; number one island 5,833.  fire costs include updated state cooperator costs.  red flag conditions likely by afternoon tuesday.  the bl",OKR,GA,1,2002,0.0,2002.0,GA-OKR-02004|2002|1,30.683333333333334,-82.38333333333334,Acres,Type 3 Team,9851,GEORGIA,,,,,
15562,2002-05-13,MN 123-67,LAKE BOTTOM PEAT FIRE,WF,,N,800.0,4.0,8.5 miles NW of Roseau,,,100.0,,48.0,57.0,95.0,50.0,,B. Comstock,,U,2002-04-25,0,"right now 1 to 2 acres of peat fire is what they are working on.  after investigating, they have determined a peat wildfire of about 800 acres occurred in late april.",MNS,MN,1,2002,0.0,2002.0,MN 123-67|2002|1,48.95,-95.83333333333333,Acres,,9851,MINNESOTA,,,,,
15563,2002-05-13,NM-SNF-065,DALTON,WF,10,N,804.0,184.0,10 MILES NORTH OF PECOS NEW MEXICO,,2844000.0,100.0,05/11/2002,35.0,40.0,105.0,40.0,3,Jim Bedlion,2.0,H,2002-05-06,0,"the fire did not change in size today  winds were experienced again today. the containment lines continue to hold. demobilization continues at a steady pace. several dozers were demobed this afternoon,",SNF,NM,1,2002,0.0,2002.0,NM-SNF-065|2002|1,35.666666666666664,-105.66666666666667,Acres,Type 3 Team,9851,NEW MEXICO,,,,,
15566,2002-05-14,AZ-BAR-2625,CITY HALL,WF,,N,4000.0,22.0,MP 21 HWY 286 ON EAST SIDE OF ROAD,,,80.0,5/15/02,31.0,46.0,111.0,33.0,3,WILSON,2.0,U,2002-05-14,0,nan,BAR,AZ,1,2002,0.0,2002.0,AZ-BAR-2625|2002|1,31.766666666666666,-111.55,Acres,Type 3 Team,9851,ARIZONA,,,,,
15568,2002-05-14,AZ-COF-057,SPRINGER,WF,,N,600.0,177.0,45 MILES S/SW OF WINSLOW,,350000.0,30.0,05/15/2002,34.0,36.0,111.0,13.0,3,JEFFREY RIEPE,,H,2002-05-14,0,initial attack successful air suppport effective highway 87 temporarily closed dozer line effective helicopter support effective,COF,AZ,1,2002,0.0,2002.0,AZ-COF-057|2002|1,34.6,-111.21666666666667,Acres,Type 3 Team,9851,ARIZONA,,,,,
15569,2002-05-14,CA-ANF-1354,BOUQUET,WF,,N,4977.0,323.0,5 MILES N/O SAUGUS,,2244591.0,100.0,,34.0,34.0,118.0,23.0,2,WALKER,,U,2002-05-11,0,the incident will be transitioned back to the local forest type 3 team at 0600 hrs on wednesday 5/15/2002.  bouquet cyn road will be opened at 1800 today.significant demobilization occured today with containment objectives met.,ANF,CA,1,2002,0.0,2002.0,CA-ANF-1354|2002|1,34.56666666666667,-118.38333333333334,Acres,Type 2 Team,9851,CALIFORNIA,,,,,
15570,2002-05-14,CA-CNF-0000795,MATEO,WF,,N,1100.0,114.0,SAN CLEMENTE,,,80.0,05/14/2002,33.0,29.0,117.0,30.0,3,PRAYTOR,,H,2002-05-13,0,"fire was kept within control objectives, significant burn out operations were conducted to maintain are on the base and out of the san mateo wilderness area.  as of 1600 today all control objectives are on track.   control lines 80% constructed and holding.",CNF,CA,1,2002,0.0,2002.0,CA-CNF-0000795|2002|1,33.483333333333334,-117.5,Acres,Type 3 Team,9851,CALIFORNIA,,,,,
15573,2002-05-14,FL-FLS-D18-155,REC AREA COMMAND,WF,10,N,4000.0,2.0,Miccosukee Reservation BIA,,,0.0,,80.0,44.0,26.0,9.0,,Phillip Huges,,H,2002-05-11,0,"this fire is still growing, now at 4000 acres.  units have been out there periodically throughout the day but have been pulled for other fires.  miccosukee has been on scene all day and continue to update us when we are away from the scene.  crews will be back on scene in a.m. nothing in danger in conservation area.",FLS,FL,1,2002,0.0,2002.0,FL-FLS-D18-155|2002|1,80.73333333333333,-26.15,Acres,,9851,FLORIDA,,,,,
15574,2002-05-14,GA-OKR-02004,BLACKJACK BAY COMPLEX,WF,10,N,84483.0,227.0,Okefenokee NWR,,1228533.0,0.0,,30.0,41.0,82.0,23.0,3,Tom Zimmerman,,L,2002-05-01,0,"fumt#1 will likely transition command to fumt#3 on 5/18, demobing team #1.a motor vehicle struck a deer last night.  the vehicles occupants were unharmed.current fire sizes are:  bay creek 12,061 acres; blackjack 02 66,494 acres; number one island 5,833.  fire costs include updated state cooperator costs.    the blackjack bay complex wildland fire action plan, based on the selected alternative in the wfsa has been completed for the south end of the swamp and is being implemented by the unified command group.  the stephen foster state park remains closed today with structure protection measures in place.  florida division of forestry has established an operational base at eddy's tower, fl on the south end of the swamp.",OKR,GA,1,2002,0.0,2002.0,GA-OKR-02004|2002|1,30.683333333333334,-82.38333333333334,Acres,Type 3 Team,9851,GEORGIA,,,,,
15576,2002-05-14,NM-N3S-3083,LOS LAMENTOS,WF,,N,4500.0,34.0,40 MILES EAST OF DOUGLAS AZ,,2000.0,,,0.0,0.0,0.0,0.0,3,DARREN KENNEDY,,H,2002-05-12,0,this fire is active with northern spread hampered somewhat by mexico hwy 1  the fire was flown twice today and a type 3 organization was identified to manage the fire once permission to enter mexico is secured or the fire crosses the international border,N3S,NM,1,2002,0.0,2002.0,NM-N3S-3083|2002|1,0.0,-0.0,Acres,Type 3 Team,9851,NEW MEXICO,,,,,
15577,2002-05-14,NM-SNF-065,DALTON,WF,10,N,804.0,126.0,10 MILES NORTH OF PECOS NEW MEXICO,,2959800.0,100.0,05/11/2002,35.0,40.0,105.0,40.0,3,Jim Bedlion,2.0,H,2002-05-06,0,"the fire did not change in size today  winds were experienced again today. the containment lines continue to hold. demobilization continues.  two crews, one engine & one helicopter demobed.",SNF,NM,1,2002,0.0,2002.0,NM-SNF-065|2002|1,35.666666666666664,-105.66666666666667,Acres,Type 3 Team,9851,NEW MEXICO,,,,,
15578,2002-05-15,AZ-BAR-2625,CITY HALL,WF,,N,5300.0,13.0,MP 21 HWY 286 ON EAST SIDE OF ROAD,,,100.0,05/15/2002,31.0,46.0,111.0,33.0,3,WILSON,2.0,U,2002-05-14,0,nan,BAR,AZ,1,2002,0.0,2002.0,AZ-BAR-2625|2002|1,31.766666666666666,-111.55,Acres,Type 3 Team,9851,ARIZONA,,,,,
15579,2002-05-15,AZ-CNF-141,GARDNER 2,WF,,N,467.0,35.0,"5-6 MILES NW OF SONOITA, AZ",,,100.0,05/13/2002,31.0,43.0,110.0,43.0,3,SOUTH/LYMAN,,U,2002-05-13,0,none for today.,CNF,AZ,1,2002,0.0,2002.0,AZ-CNF-141|2002|1,31.716666666666665,-110.71666666666667,Acres,Type 3 Team,9851,ARIZONA,,,,,
15581,2002-05-15,AZ-PNF-355,INDIAN,WF,,N,700.0,165.0,3 miles south of Prescott,,200000.0,5.0,5/17/02,34.0,28.0,112.0,30.0,3,Tony Sciacca,,L,2002-05-15,0,"three communities were evacuated, 6 homes destroyed.  comunities continue to be threatened.  hwy 89a closed in fire area.",PNF,AZ,1,2002,0.0,2002.0,AZ-PNF-355|2002|1,34.46666666666667,-112.5,Acres,Type 3 Team,9851,ARIZONA,,,,,
