,Unique IDs,Combined Text,Evacuations,Hazardous Terrain,Inaccurate Mapping,Ecological Resources,Command Transition,Wind,Dry Weather,Rain,Law Violations,Road Closures,Smoke,Military Base,Cultural Resources,Resource Shortage,Thunderstorms,Infrastructure,Injury,Livestock,Aerial Grounding
440,2014_000200_ALKALI_11,8/21 acreage was decreased due to mapping and a new final 209 needed to be done to update wfdss. 100% contained.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,2006_UT-RID-000240_TWIN PEAKS_4,putting fire in monitor status last report unless any significant events occur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,2006_CA-SQF-2511_BRODER/BECK_11,holding on some portions of lines but monitoring largest percentage of fire perimeter.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,2009_AK-UYD-000529_FOURTEEN MILE_6,the mat-su crew is scheduled to demobilize sunday  august 16th.. the fire received some light precipitation today.  crews are continuing to remove fuels  build bone piles and grid the green side of the fireline.. steep terrain and trees falling across the line continue to be a concern. slippery footing and cooler weather.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
444,2012_MT-HNF-069_EAST FORK_13,steep and rugged terrain  snags  heavy dead and down fuels. fire is outside of the wilderness area  with active fire behavior moving towards a planning area boundary  currently still within the roadless area.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,2013_CA-ANF-2297_POWERHOUSE_4,additional areas in the fire area were evacuated  edison is very concerned about a 500kv transmission line that is threatened by the fire and exhibited numerous arching incidents today. fire will be flown tonight by ir. large press conference at the icp @ 1900hrs.. the main fire spread rapidly and crossed lake hughes road threatening structures along hughes lake road causing a larger evacuation order to go into effect. the fire also crossed ruby canyon road and is burning under the sce 500kv lines towards red mountain causing numerous arching incidents and crews were forced to disengage in that area and not work within 200 feet of the power lines.  los angeles county fire is responding 2 type 1 strike teams for the hughes lake area. reentered unified command with los angeles county fire department @ 1800hrs.. fire has jumped hughes lake road and is well established on the north side with rapid rates of spread and long rage spotting.  aircraft cannot work in the area due to large smoke column.  evacuations order issued for large portion of the fire area. power lines and the communities of green valley  lake hughes  elizabeth lake. critical watershed and t&e species continued to be impacted. hikers on the pct are being rerouted into the desert.,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
446,2012_ID-TFD-000439_HIGHWAY 30_1,fire contained.. freeway traffic  erratic winds.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447,2007_NV-NNS-000665_BARTH_0,critical resource needs are tactical aircraft  engines and had hand crews.. structures lost due to fast moving  wind driven fire. fire was active on all fronts.. erratic fire behavior  winds 40-50 mph  terrain is steep  difficult terrain. primary concern is loss of power to emmigrant station and city of carlin.,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
448,2012_CA-SHF-2999_COAL_4,continuation of mopup and holding existing perimeter.. powerlines are down in the area with approximately 32 poles damaged / destroyed (115 kv). 150 residences are without power  some will not have power restored until 9/26/2012.  winds are projected to increase for day shift 9/23/12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
449,2012_SD-BKF-120655_MYRTLE_6,"myrtle incident submitted their last 209 without finalizing it. information from this 209 was taken from their last update  but since last update was on 7/24  leaving boxes blank that ask questions such as ""observed fire behavior today"" or ""observed weather"" since---betsy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,2008_NC-NCS-08081071_DOUBLE H_5,number of structures threatened and amount of line to construct has increased based on the installation of contingency lines; lines will not be utilized if current containment maintained; injury today possible heat exhaustion status unknown at this point.. working area of concern bewteen divisions g and j with bucket drops from 2 helicopters  still holding fire to north of wolf creek; continuing to mop-up division i; finishing mop-up on division g; contingency line construction and prep work around structures should fire not hold at wolf creek.. steep terrain  rock cliffs.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
451,2013_WA-OWF-000616_EAGLE_0,erc¿s in sage/grass close to 90th%.  predicted fire wx for low rh and gusty winds.  activity fuels downwind of fire.  :  fire is burning in multiple fuel models on steep inaccessible terrain with structures located in adjacent valley bottoms.. level 2 evacuations underway  road closures (county road 112).  in brief with imt2 (rabe) today at 1600.. heavy fuels w/steep inaccessible terrain.  limited resources on fire are taking point protection actions,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
452,2007_GA-OKR-007021_BIG TURNAROUND COMPLEX_195,the type 3 team (harris) assumed command today at 0800. scattered showers were reported on the fireline. road access due to conditions  smoldering organic soils and debris piles  reburning is ocurring within the interior of the perimeter. logging operations occurring in the area are causing hazardous driving conditions. due to inaccessability  there is an area of unsecured line in cox prairie branch along division wf. fuel conditions in this area are preventing resources from conducting a burnout.,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
453,2008_CA-MEU-004608_MEU LIGHTNING COMPLEX_38,1. life threatening situations: 4 communities with standing evacuation warnings. 2. real property threatened: commercial timber properties  335 structures. 3. high damage potential: damage to the mendoci&e species and sensitive watersheds. 4. incident complexity: because of the diverse locations of fires  6 branches were established two weeks ago and field operations are supported by nightly delivery of logistical supplies  iaps and map updates. in addition  the incident is processing 72 trainees. two minor injuries were reported today.. containment was re-established on the lost pipe fire200 national guard troops are completing their two day field training today.. a red flag warning for low relative humidity and high temperatures has been posted through 2200 hours thursday.  the most challenging fires are in steep  inaccessible terrain. the fires have minimal staffing and evacuation warnings are in place. heavy resource drawdown has 37 active fires continuing to grow. the mendoci21 800 acres. the estimated value of commercial timberland lost is $50 million dollars. fires that are within close proximity to each other have been grouped to assist in resource allocation to prioritized individual fires. priorities for today are: 1. cliff  mallo and sugarloaf fires-14 000 acres  70% contained. 2. red mtn. series-8 020 acres  70% contained 3. hardy  middle and lost pipe fires-8 550 acres  40% contained. 127 total fires  37 active and 90 contained.,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
454,2009_CA-HIA-0221_MILL CREEK #4_0,unified command with the forest service will be today at 0600.. firing was completed along the east side.. very steep  rugged terrain. rolling material and heavy fuels,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,2013_UT-UWF-000619_TANK_1,demob of resources. high tension power lines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
456,2013_CA-MVU-014084_CHARIOT _15,the damage inspection team has completed their survey.  after consultation with the usfs regarding special use permit regulations all destroyed structures were deemed to be outbuildings/other as described in category #24.    cal fire imt#1 (zombro/hebrard) remain in unified command with cnf (joseph).   dpa acreage: state 4531 + usfs 2524 = 7055  ownership acreage: blm 3029 + usfs 2484 + state parks 935 + private 607 = 7055.. accessibility is difficult  with steep and rocky terrain making fire line construction difficult.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2008_CA-SNF-0715_OLIVER COMPLEX_22,watershed values at risk are in the devils gulch drainage which is a major tributary to the wild and scenic merced river; also the chowchilla river drainage  which supplies the eastman reservoir. if significant fire damage occurs in these areas  there will be high potential for excessive siltation and degradation of water quality. continued demob of resources planned for operational period.. continued line improvement with mop-up and patrol.. the fire is in steep inaccessible terrain with heavy fuels. heavy fuels will make mop up a slow and tedious process for the next operational period. division w has large unburned islands that continue to pose a significant threat of throwing material over the line. numerous snags throughout the division have potential to cross the line.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
458,2007_ID-NPF-000047_MOOSE CREEK WFU_88,all fires are being managed under one stage iii wfip. dog - 16 096 acres  fitting 374 acres  drake - 7528 acres  snowslide - 32 acres  3links - 115 acres  mink - 3 acres  chain - 1333 acres  lizard - 6327 acres  doe - 1 acre  boxcar - 38 acres  log - 14 acres  grizzly - 2728 acres  cone - 29 acres  bailey - 1 acre  battle - 3814 acres  isaac - 128 acres  double - 87 acres  wahoo - 29 acres  fox - 604 acres  old man - 637 acres  rock - 168 acres  wounded doe - 205 acres  bitch creek - 1 acre. updates of acres will be reported as soon as conditions allow for a recon flight.. dog creek bridge has burned. four smokejumpers were inserted into shearer to help with bridge protection efforts. an ict3(t) was flown into moose creek to coordinate structure protection and fire monitoring efforts.. an area closure is in effect surrounding dog wfu area. trail closures have been placed on trails 619 and 421 due to increased activity on the fitting fire. a trail closure has also been implemented on trails 437  555  and 562 for increased fire activity on the grizzly fire. the dog creek pack bridge was destroyed when the dog fire burned actively towards the selway river.                                                                .,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
459,2013_CA-MVU-014084_CHARIOT _0,road closure to sunshine highway.. accessibility is difficult  requiring crews to be shuttled via helicopter.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
460,2012_AZ-PNF-120266_GLADIATOR_14,transfer of command with type 3 org. major demob.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,2009_AZ-COF-035_REAL_2,this fire is being managed for resource benefit.  the current mma is 450 acres at this time.  if the 450 acres is achieved we will look at extended wx forecast and make a decision to continue to manage the fire for resource benefits  if appropriate.. fire continues to back in needle cast with total comsumption of most heavier fuels.. 's.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,2007_OR-UMF-000090_MONUMENT COMPLEX_22,interior islands continue to burn.  continued hot and dry conditions forecasted.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
463,2012_SD-CRA-120935_SLEEPER_5,fire declared out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,2006_FL-FNF-006041_JUNIPER_8,today's injuries were one knee injury and one ankle injury.. wilderness value restrictions to suppression actions.  down hurricane debris  spotting.  smoke impacts to sr 40 and sr 19.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
465,2012_MT-HNF-069_EAST FORK_3,closures - arratra/porcupine basin trail # 482  entire trail #488  entire trail dry creek/meadow creeek trail #483 from the beginnng in t15n r01w s17 to southern shore of meadow lake in t16n r9w s18. steep and rugged terrains snags  heavy dead and down fuels. lack of safety zones within 3 miles.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
466,2012_MT-LNF-001236_WEDGE CREEK_23,the fire is burning in steep inaccessable terrain.the following trails have been closed to the public due to the current expected fire behavior; from the junction of monture trail #27 and falls-canyon trail #16  t16n  r12w  sec. 17  northeast along  and including falls-canyon trail #16  to camp pass  t17n  r11w  sec. 31; thence northwest along conger point trail #468  but not including conger point trail #468  to the junction with conger creek trail #403  t17n  r12w  sec. 23; thence north along the ridgeline to omar mountain  t17n  r12w  sec. 14; thence north and east along the scapegoat wilderness boundary to the ridgeline in t17n  r12w  sec. 10; thence southwest along the ridgeline between burnt cabin creek and hayden creek to 100 yards east of monture trail #27  t17n  r12w  sec. 17; thence south along monture trail #27  maintaining a 100 yard buffer to the east of the trail  to the junction with falls canyon trail #16  t16n  r12w  sec. 17. these trails will remain closed until further notice.,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
